feature,importance
reserve_pos_capacity,6944779420.431641
reserve_neg_capacity,4892265448.595703
wind_forecast,1489293073.5073242
price_roll7d_mean,1069672326.8945312
price_roll24h_mean,1050901112.4060059
renewable_ramp_24h,977847291.6972656
price_roll24h_std,894186394.1738281
month,547031256.1914062
price_unified_lag7d,384712487.21191406
east_send_forecast,369895860.6074219
renewable_ratio,361175100.7314453
price_hbx_lag24h,327631705.1074219
renewable_forecast,310088626.03125
price_hbd_lag24h,297555482.7426758
day_of_week,279608278.2089844
wind_actual_lag48h,269092998.6904297
solar_forecast,254214542.29101562
price_ratio_24h_7d,247924680.5460205
price_unified_lag24h,241280635.609375
load_actual_lag48h,240298549.2084961
renewable_actual_lag48h,215345672.19140625
solar_actual_lag48h,214343634.88916016
renewable_ramp_15min,212542441.21899414
wind_solar_ratio,209654282.01757812
net_load_forecast,201358007.640625
spread_hbd_unified_lag24h,194374512.5
hour,183714561.7001953
load_ramp_24h,170150270.5908203
load_forecast,160954460.5522461
price_diff_24h,106974991.47167969
spread_hbx_unified_lag24h,96503205.7890625
is_weekend,16852735.1953125
quarter_in_hour,8944337.5
peak_flag,3938055.0
valley_flag,2453987.6015625
load_ramp_15min,2094526.7938232422
template_dev_q71,0.0
template_dev_q65,0.0
template_dev_q63,0.0
template_dev_q64,0.0
template_dev_q68,0.0
template_dev_q66,0.0
template_dev_q67,0.0
template_dev_q61,0.0
template_dev_q69,0.0
template_dev_q62,0.0
template_dev_q57,0.0
template_dev_q60,0.0
template_dev_q59,0.0
template_dev_q58,0.0
template_dev_q56,0.0
template_dev_q55,0.0
template_dev_q54,0.0
template_dev_q53,0.0
template_dev_q52,0.0
template_dev_q51,0.0
template_dev_q50,0.0
template_dev_q70,0.0
template_dev_q89,0.0
template_dev_q72,0.0
template_dev_q73,0.0
template_dev_q94,0.0
template_dev_q93,0.0
template_dev_q92,0.0
template_dev_q91,0.0
template_dev_q90,0.0
template_dev_q48,0.0
template_dev_q88,0.0
template_dev_q87,0.0
template_dev_q86,0.0
template_dev_q85,0.0
template_dev_q84,0.0
template_dev_q83,0.0
template_dev_q82,0.0
template_dev_q81,0.0
template_dev_q80,0.0
template_dev_q79,0.0
template_dev_q78,0.0
template_dev_q77,0.0
template_dev_q76,0.0
template_dev_q75,0.0
template_dev_q74,0.0
template_dev_q49,0.0
template_dev_q30,0.0
template_dev_q47,0.0
template_dev_q46,0.0
template_dev_q20,0.0
template_dev_q19,0.0
template_dev_q18,0.0
template_dev_q17,0.0
template_dev_q16,0.0
template_dev_q15,0.0
template_dev_q14,0.0
template_dev_q13,0.0
template_dev_q12,0.0
template_dev_q11,0.0
template_dev_q10,0.0
template_dev_q9,0.0
template_dev_q8,0.0
template_dev_q7,0.0
template_dev_q6,0.0
template_dev_q5,0.0
template_dev_q4,0.0
template_dev_q3,0.0
template_dev_q2,0.0
template_dev_q1,0.0
template_dev_q0,0.0
template_dev_q21,0.0
template_dev_q22,0.0
template_dev_q23,0.0
template_dev_q36,0.0
template_dev_q45,0.0
template_dev_q44,0.0
template_dev_q43,0.0
template_dev_q42,0.0
template_dev_q41,0.0
template_dev_q40,0.0
template_dev_q39,0.0
template_dev_q38,0.0
template_dev_q37,0.0
template_dev_q35,0.0
template_dev_q24,0.0
template_dev_q34,0.0
template_dev_q33,0.0
template_dev_q32,0.0
template_dev_q31,0.0
template_dev_q29,0.0
template_dev_q28,0.0
template_dev_q27,0.0
template_dev_q26,0.0
template_dev_q25,0.0
template_dev_q95,0.0
